"zip5","PCSA"
"70816","22033002602"
"70817","22033002602"
"70818","22033002602"
"70819","22033002602"
"70820","22033002602"
"70821","22033002602"
"70822","22033002602"
"70823","22033002602"
"70825","22033002602"
"70826","22033002602"
"70827","22033002602"
"70831","22033002602"
"70833","22033002602"
"70835","22033002602"
"70836","22033002602"
"70837","22033002602"
"70873","22033002602"
"70874","22033002602"
"70879","22033002602"
"70884","22033002602"
"70891","22033002602"
"70892","22033002602"
"70893","22033002602"
"70894","22033002602"
"70895","22033002602"
"70896","22033002602"
"70898","22033002602"
"71001","22027950200"
"71002","22127960300"
"71003","22027950200"
"71004","22015011110"
"71006","22015011110"
"71007","22017023905"
"71008","22061960900"
"71009","22017021800"
"71016","22119031800"
"71018","22119031300"
"71019","22081960300"
"71021","22119031300"
"71023","22015011110"
"71024","22119031800"
"71027","22017023905"
"71028","22119031800"
"71029","22015011110"
"71030","22017023905"
"71031","22127960300"
"71032","22031950600"
"71033","22017021800"
"71034","22081960300"
"71037","22015011110"
"71038","22027950200"
"71039","22119031800"
"71040","22027950200"
"71043","22017025000"
"71044","22017025000"
"71045","22119031800"
"71046","22031950600"
"71047","22017023905"
"71048","22027950200"
"71049","22031950600"
"71050","22031950600"
"71051","22017023901"
"71052","22031950600"
"71055","22119031800"
"71058","22119031800"
"71060","22017021800"
"71061","22017025000"
"71063","22031950600"
"71064","22015011110"
"71065","22031950600"
"71066","22069000500"
"71067","22015011110"
"71068","22017023901"
"71069","22017025000"
"71070","22127960300"
"71071","22119031300"
"71072","22119031300"
"71073","22119031800"
"71075","22119031300"
"71078","22017023905"
"71079","22027950200"
"71080","22119031800"
"71082","22017025000"
"710MH","22081960300"
"710MX","22081960300"
"71101","22017021800"
"71102","22017021800"
"71103","22017021800"
"71104","22017023901"
"71105","22017023901"
"71106","22017023901"
"71107","22017021800"
"71108","22017021800"
"71109","22017021800"
"71110","22015011110"
"71111","22015011110"
"71112","22015011110"
"71113","22015011110"
"71115","22017023901"
"71118","22017023905"
"71119","22017021800"
"71120","22017021800"
"71129","22017023905"
"71130","22017021800"
"71133","22017021800"
"71134","22017023901"
"71135","22017023901"
"71136","22017023905"
"71137","22017021800"
"71138","22017023905"
"71148","22017023905"
"71149","22017021800"
"71150","22017023905"
"71151","22017021800"
"71152","22017021800"
"71153","22017021800"
"71154","22017021800"
"71156","22017021800"
"71161","22017021800"
"71162","22017021800"
"71163","22017021800"
"71164","22017021800"
"71165","22017021800"
"71166","22017021800"
"71171","22015011110"
"71172","22015011110"
"71201","22073001700"
"71202","22073001700"
"71203","22073010201"
"71207","22073001700"
"71209","22073010201"
"71210","22073001700"
"71211","22073010201"
"71212","22073001700"
"71213","22073010201"
"71217","22073001700"
"71218","22083970600"
"71219","22041950300"
"71220","22067950800"
"71221","22067950800"
"71222","22111960200"
"71223","22067950100"
"71225","22073005500"
"71226","22061960900"
"71227","22061960900"
"71229","22067950800"
"71230","22041950300"
"71232","22083970100"
"71233","22065960100"
"71234","22111960400"
"71235","22061960900"
"71237","22123000100"
"71238","22073005500"
"71240","22073010201"
"71241","22111960400"
"71242","22123000100"
"71243","22041950300"
"71245","22061960900"
"71247","22061960900"
"71249","22041950300"
"71250","22067950100"
"71251","22061960900"
"71253","22123000100"
"71254","22035000100"
"71256","22111960200"
"71259","22083970600"
"71260","22111960400"
"71261","22067950100"
"71263","22123000100"
"71264","22067950100"
"71266","22123000100"
"71268","22061960900"
"71269","22083970300"
"71270","22061960900"
"71272","22061960900"
"71273","22061960900"
"71275","22061960900"
"71276","22035000100"
"71277","22111960200"
"71279","22083970300"
"71280","22111960400"
"71281","22073010201"
"71282","22083970100"
"71284","22065960400"
"71286","22035000100"
"71291","22073005500"
"71292","22073005500"
"71294","22073005500"
"71295","22041950300"
"712MH","22065960100"
"712MX","22083970100"
"71301","22079012600"
"71302","22079012600"
"71303","22079012600"
"71306","22079012600"
"71307","22079012600"
"71309","22079012600"
"71315","22079012600"
"71316","22029000200"
"71320","22009030400"
"71322","22009030600"
"71323","22009030400"
"71324","22041950300"
"71325","22079012600"
"71326","22029000200"
"71327","22009030400"
"71328","22079013900"
"71329","22009030400"
"71330","22079012600"
"71331","22009030400"
"71333","22009030400"
"71334","22029000200"
"71336","22041950300"
"71339","22009030400"
"71340","22029000200"
"71341","22009030400"
"71342","22059970300"
"71343","22025000300"
"71345","22097961300"
"71346","22079012600"
"71348","22079013900"
"71350","22009030400"
"71351","22009030400"
"71353","22097961300"
"71354","22029000200"
"71355","22009030400"
"71356","22097961300"
"71357","22029000200"
"71358","22097961300"
"71359","22079013900"
"71360","22079013900"
"71361","22079013900"
"71362","22009030400"
"71363","22029000200"
"71365","22079013900"
"71366","22029000200"
"71367","22039950600"
"71368","22029000200"
"71369","22009030400"
"71371","22059970300"
"71373","22029000200"
"71375","22029000200"
"71377","22029000200"
"71378","22041950300"
"713MH","22029000200"
"713MX","22059970300"
"71401","22029000200"
"71403","22115950500"
"71404","22127960300"
"71405","22079013900"
"71406","22085000500"
"71407","22079013900"
"71409","22079012600"
"71410","22127960300"
"71411","22081960300"
"71414","22127960300"
"71415","22021000100"
"71416","22069000500"
"71417","22079013900"
"71418","22021000100"
"71419","22031950600"
"71422","22127960300"
"71423","22079013900"
"71424","22079012600"
"71425","22029000200"
"71426","22085000500"
"71427","22069000500"
"71428","22069000500"
"71429","22085000500"
"71430","22079012600"
"71431","22079012600"
"71432","22079013900"
"71433","22079012600"
"71434","22069000500"
"71435","22021000100"
"71438","22011960400"
"71439","22115950500"
"71440","22127960300"
"71441","22021000100"
"71443","22115950500"
"71446","22115950701"
"71447","22079012600"
"71448","22079012600"
"71449","22085000500"
"71450","22069000500"
"71452","22069000500"
"71454","22079013900"
"71455","22069000500"
"71456","22069000500"
"71457","22069000500"
"71458","22069000500"
"71459","22115950701"
"71460","22085000500"
"71461","22115950500"
"71462","22085000500"
"71463","22003950200"
"71465","22059970100"
"71466","22079012600"
"71467","22079013900"
"71468","22069000500"
"71469","22069000500"
"71471","22127960300"
"71472","22079012600"
"71473","22127960300"
"71474","22115950500"
"71475","22115950500"
"71477","22079013900"
"71479","22127960300"
"71480","22059970100"
"71483","22127960300"
"71485","22079012600"
"71486","22085000500"
"71496","22115950500"
"71497","22069000500"
"714MX","22059970100"
"71601","05069001800"
"71602","05069001800"
"71603","05069001800"
"71611","05069001800"
"71612","05069001800"
"71613","05069001800"
"71630","05041950400"
"71631","05011950400"
"71635","05003960500"
"71638","05043490200"
"71639","05041950200"
"71640","05017080300"
"71642","05003960300"
"71643","05069001800"
"71644","05069001800"
"71646","05003960300"
"71647","05011950400"
"71651","05011950400"
"71652","05011950400"
"71653","05017080300"
"71654","05041950400"
"71655","05043490200"
"71656","05043490200"
"71657","05043490200"
"71658","05017080300"
"71659","05069001800"
"71660","05011950400"
"71661","05017080300"
"71662","05041950200"
"71663","05017080300"
"71665","05011950400"
"71666","05041950400"
"71667","05079960500"
"71670","05043490200"
"71671","05011950400"
"71674","05041950400"
"71675","05043490200"
"71676","05017080300"
"71677","05043490200"
"71678","05079960500"
"716MH","05041950400"
"716MX","05041950400"
"71701","05103950600"
"71711","05103950600"
"71720","05103950600"
"71721","05019953601"
"71722","05099090200"
"71724","05139950800"
"71725","05039970300"
"71726","05103950600"
"71728","05019953601"
"71730","05139950800"
"71731","05139950800"
"71740","05027950100"
"71742","05039970300"
"71743","05019953601"
"71744","05039970300"
"71745","05039970300"
"71747","05003960500"
"71748","05039970300"
"71749","05139950800"
"71750","05003960500"
"71751","05103950600"
"71752","05027950400"
"71753","05027950100"
"71754","05027950400"
"71758","05139950800"
"71759","05139950800"
"71762","05139950300"
"71763","05019953601"
"71764","05103950600"
"71765","05003960500"
"71766","05039970300"
"71768","05139950800"
"71770","05027950400"
"71772","05019953601"
"717MX","05039970300"
"71801","05057480300"
"71802","05057480300"
"71820","48037010901"
"71822","48037010901"
"71823","05133080100"
"71825","05057480300"
"71826","05073470200"
"71827","48037010901"
"71828","05099090200"
"71831","05061950300"
"71832","05133080100"
"71833","05061950300"
"71834","48037010901"
"71835","05099090200"
"71836","48037010901"
"71837","48037010901"
"71838","05057480300"
"71839","48037010901"
"71840","48037010901"
"71841","05133080100"
"71842","05133080100"
"71845","05073470200"
"71846","05133080100"
"71847","05057480300"
"71851","05061950300"
"71852","05061950300"
"71853","48037010901"
"71854","48037010901"
"71855","05057480300"
"71857","05099090200"
"71858","05099090200"
"71859","05061950300"
"71860","05073470200"
"71861","22119031300"
"71862","05057480300"
"71864","05057480300"
"71865","48037010901"
"71866","48037010901"
"718MH","48037010901"
"71901","05051011800"
"71902","05051011800"
"71903","05051011800"
"71909","05051011800"
"71910","05051011800"
"71913","05051011800"
"71914","05051011800"
"71920","05019953601"
"71921","05019953601"
"71922","05109953500"
"71923","05019953601"
"71929","05051011800"
"71932","05113950200"
"71933","05051011800"
"71935","05097953000"
"71937","05113950200"
"71940","05109953500"
"71941","05059020400"
"71942","05059020400"
"71943","05109953300"
"71944","05113950200"
"71945","05113950200"
"71949","05051011800"
"71950","05109953500"
"71951","05051011800"
"71952","05109953500"
"71953","05113950200"
"71956","05051011800"
"71957","05097953000"
"71958","05109953500"
"71959","05109953500"
"71960","05097953000"
"71961","05097953000"
"71962","05019953601"
"71964","05051011800"
"71965","05097953000"
"71966","05097953000"
"71968","05051011800"
"71969","05097953000"
"71970","05097953000"
"71971","05061950300"
"71972","05113950200"
"71973","05113950200"
"71998","05019953601"
"71999","05019953601"
"719MH","05051011800"
"72001","05149952500"
"72002","05119002103"
"72003","05001480700"
"72004","05069001800"
"72005","05067480300"
"72006","05147490200"
"72007","05145071200"
"72010","05145070800"
"72011","05125010101"
"72012","05145071200"
"72013","05141460200"
"72014","05067480300"
"72015","05125010101"
"72016","05045031003"
"72017","05117460100"
"72018","05125010101"
"72019","05125010101"
"72020","05145070800"
"72021","05095950300"
"72022","05125010101"
"72023","05085020204"
"72024","05085020500"
"72025","05149952500"
"72026","05001480700"
"72027","05029950300"
"72028","05141460200"
"72029","05095950300"
"72030","05029950300"
"72031","05141460200"
"72032","05045031003"
"72033","05045031003"
"72034","05045031003"
"72035","05045031003"
"72036","05147490100"
"72037","05085020700"
"72038","05001480700"
"72039","05045031003"
"72040","05117460100"
"72041","05001480200"
"72042","05001480700"
"72043","05067480200"
"72044","05023480202"
"72045","05145071200"
"72046","05085020700"
"72047","05045031003"
"72048","05001480700"
"72051","05137950202"
"72052","05145070800"
"72053","05119002103"
"72055","05001480700"
"72057","05053470400"
"72058","05045031003"
"72059","05147490200"
"72060","05117460100"
"72061","05045031003"
"72063","05029950300"
"72064","05001480200"
"72065","05119002103"
"72066","05117460100"
"72067","05023480202"
"72068","05145070800"
"72069","05095950300"
"72070","05045031003"
"72072","05085020700"
"72073","05001480200"
"72074","05147490100"
"72075","05067480200"
"72076","05119003604"
"72078","05119003604"
"72079","05053470400"
"72080","05141460200"
"72081","05145070800"
"72082","05145070800"
"72083","05085020500"
"72084","05053470400"
"72085","05145070800"
"72086","05085020500"
"72087","05125010101"
"72088","05141460200"
"72089","05125010101"
"72099","05119003604"
"720MH","05001480200"
"720MX","05095950300"
"72101","05147490100"
"72102","05145071200"
"72103","05119002103"
"72104","05059020400"
"72105","05059020400"
"72106","05045031003"
"72107","05029950300"
"72108","05095950300"
"72110","05029950300"
"72111","05045031003"
"72112","05067480200"
"72113","05119002103"
"72114","05119002103"
"72115","05119002103"
"72116","05119003703"
"72117","05119003604"
"72118","05119003703"
"72119","05119002103"
"72120","05119003604"
"72121","05145070800"
"72122","05051011800"
"72123","05147490100"
"72124","05119002103"
"72125","05105952800"
"72126","05105952800"
"72127","05029950300"
"72128","05053470400"
"72129","05053470400"
"72130","05023480202"
"72131","05023480400"
"72132","05053470400"
"72133","05069001800"
"72134","05095950300"
"72135","05119002103"
"72136","05145070800"
"72137","05145070800"
"72139","05145070800"
"72140","05001480700"
"72141","05141460200"
"72142","05119003604"
"72143","05145070800"
"72145","05145070700"
"72149","05145070800"
"72150","05053470400"
"72152","05069001800"
"72153","05141460200"
"72156","05029950300"
"72157","05029950300"
"72158","05125010101"
"72160","05001480200"
"72164","05119002103"
"72165","05063490500"
"72166","05001480700"
"72167","05125010101"
"72168","05069001800"
"72169","05067480300"
"72170","05001480200"
"72173","05045031003"
"72175","05069001800"
"72176","05085020500"
"72178","05145070800"
"72179","05023480400"
"72180","05119002103"
"72181","05045031003"
"72182","05069001800"
"72183","05119002103"
"72190","05119002103"
"72198","05119002103"
"72199","05119003703"
"721MH","05095950300"
"721MX","05051011800"
"72201","05119002103"
"72202","05119002103"
"72203","05119002103"
"72204","05119002103"
"72205","05119002103"
"72206","05119002103"
"72207","05119002103"
"72209","05119002103"
"72210","05119002103"
"72211","05119002103"
"72212","05119002103"
"72214","05119002103"
"72215","05119002103"
"72216","05119002103"
"72217","05119002103"
"72219","05119002103"
"72221","05119002103"
"72222","05119002103"
"72223","05119002103"
"72225","05119002103"
"72227","05119002103"
"72231","05119002103"
"72260","05119002103"
"72295","05119002103"
"72301","05035030302"
"72303","05035030302"
"72310","05093010100"
"72311","05077470300"
"72312","05107480400"
"72313","05093011000"
"72315","05093010100"
"72316","05093010100"
"72319","05093010100"
"72320","05077470300"
"72321","05093010100"
"72322","05123960400"
"72324","05037950600"
"72325","05035030302"
"72326","05123960400"
"72327","05035030302"
"72328","05041950400"
"72329","05093011000"
"72330","05093011000"
"72331","05035030302"
"72332","05035030302"
"72333","05107480400"
"72335","05123960400"
"72336","05123960400"
"72338","05093011000"
"72339","05035030302"
"72340","05123960400"
"72341","05077470300"
"72342","05107480400"
"72346","05123960400"
"72347","05037950600"
"72348","05123960400"
"72350","05093011000"
"72351","05093011000"
"72352","05077470300"
"72353","05107480400"
"72354","05031000101"
"72355","05107480400"
"72358","05093010100"
"72359","05123960400"
"72360","05077470300"
"72364","05035030302"
"72365","05031000101"
"72366","05107480400"
"72367","05107480400"
"72368","05077470300"
"72369","05107480400"
"72370","05093011000"
"72372","05123960400"
"72373","05037950600"
"72374","05107480400"
"72376","05035030302"
"72377","05031000101"
"72379","05041950400"
"72383","05107480400"
"72384","05035030302"
"72386","05031000101"
"72387","05037950600"
"72389","05107480400"
"72390","05107480400"
"72391","05093011000"
"72392","05123960400"
"72394","05123960400"
"72395","05093011000"
"72396","05037950600"
"723MH","05041950400"
"723MX","05041950400"
"72401","05031000101"
"72402","05031000101"
"72403","05031000101"
"72404","05031000101"
"72410","05075470502"
"72411","05031000101"
"72412","05055480400"
"72413","05121960200"
"72414","05031001000"
"72415","05075470502"
"72416","05055480400"
"72417","05031000101"
"72419","05031001000"
"72421","05031000101"
"72422","05021950400"
"72424","05021950400"
"72425","05055480400"
"72426","05093010100"
"72427","05031000101"
"72428","05093011000"
"72429","05031000101"
"72430","05021950600"
"72431","05067480300"
"72432","05031000101"
"72433","05075470502"
"72434","05121960200"
"72435","05021950400"
"72436","05055480400"
"72437","05031000101"
"72438","05093010800"
"72439","05055480400"
"72440","05075470502"
"72441","05021950600"
"72442","05093010800"
"72443","05055480400"
"72444","05121960200"
"72445","05075470502"
"72447","05031001000"
"72449","05121960200"
"72450","05055480400"
"72451","05055480400"
"72453","05021950400"
"72454","05021950600"
"72455","05121960200"
"72456","05021950600"
"72457","05075470502"
"72458","05075470502"
"72459","05135470200"
"72460","05121960200"
"72461","05021950600"
"72462","05121960200"
"72464","05021950600"
"72465","05075470502"
"72466","05075470502"
"72467","05031000101"
"72469","05075470502"
"72470","05021950400"
"72471","05067480200"
"72472","05031000101"
"72473","05067480200"
"72474","05055480400"
"72475","05031000101"
"72476","05075470502"
"72478","05121960200"
"72479","05031000101"
"72482","05135470200"
"72501","05063490500"
"72503","05063490500"
"72512","05065960300"
"72513","05049550100"
"72515","05049550200"
"72517","05065960300"
"72519","05065960300"
"72520","05049550100"
"72521","05063490500"
"72522","05063490500"
"72523","05023480400"
"72524","05063490500"
"72525","05135470200"
"72526","05063490500"
"72527","05063490500"
"72528","05065960300"
"72529","05049550100"
"72530","05023480202"
"72531","05049550200"
"72532","05049550100"
"72533","05137950202"
"72534","05063490500"
"72536","05065960300"
"72537","05005950400"
"72538","05049550200"
"72539","05049550100"
"72540","05063490500"
"72542","05135470200"
"72543","05023480400"
"72544","05005950400"
"72545","05023480400"
"72546","05023480400"
"72550","05063490500"
"72553","05063490500"
"72554","05049550100"
"72555","05137950202"
"72556","05065960300"
"72560","05137950202"
"72561","05063490500"
"72562","05063490500"
"72564","05063490500"
"72565","05065960300"
"72566","05065960300"
"72567","05137950202"
"72568","05063490500"
"72569","05063490500"
"72571","05063490500"
"72572","05063490500"
"72573","05063490500"
"72575","05063490500"
"72576","05049550200"
"72577","05063490500"
"72578","05049550200"
"72579","05063490500"
"72581","05023480202"
"72583","05049550200"
"72584","05065960300"
"72585","05065960300"
"72587","05065960300"
"72601","05009790502"
"72602","05009790502"
"72611","05015950300"
"72613","05015950200"
"72615","05009790502"
"72616","05015950300"
"72617","05065960300"
"72619","05005950400"
"72623","05005950400"
"72624","05101180200"
"72626","05005950400"
"72628","05101180200"
"72629","05141460200"
"72630","05009790502"
"72631","05015950200"
"72632","05015950200"
"72633","05089960201"
"72634","05005950400"
"72635","05005950400"
"72636","05129970200"
"72638","05015950300"
"72639","05129970200"
"72640","05101180200"
"72641","05101180200"
"72642","05005950400"
"72644","05009790502"
"72645","05129970200"
"72648","05101180200"
"72650","05129970200"
"72651","05005950400"
"72653","05005950400"
"72654","05005950400"
"72655","05101180200"
"72657","05137950202"
"72658","05065960300"
"72659","05065960300"
"72660","05015950300"
"72661","05005950400"
"72662","05009790502"
"72663","05137950202"
"72666","05101180200"
"72668","05005950400"
"72669","05129970200"
"72670","05101180200"
"72672","05089960201"
"72675","05129970200"
"72677","05089960201"
"72679","05129970200"
"72680","05137950202"
"72682","05089960201"
"72683","05101180200"
"72685","05101180200"
"72686","05129970200"
"72687","05089960201"
"726MH","05129970200"
"72701","05143010102"
"72702","05143010102"
"72703","05143010102"
"72704","05143010102"
"72711","05007020205"
"72712","05007020901"
"72714","05007020901"
"72715","05007020901"
"72716","05007020901"
"72717","05143011001"
"72718","05007020205"
"72719","05007021001"
"72721","05087960200"
"72722","05007021201"
"72727","05087960200"
"72728","05143010102"
"72729","05143011001"
"72730","05143010102"
"72732","05007020205"
"72733","05007020205"
"72734","05007021201"
"72735","05143010102"
"72736","05007021001"
"72737","05143010102"
"72738","05087960200"
"72739","05007020901"
"72740","05087960200"
"72741","05143010102"
"72742","05087960200"
"72744","05143011001"
"72745","05007020205"
"72747","05007021001"
"72749","05143011001"
"72751","05007020205"
"72752","05087960200"
"72753","05143011001"
"72756","05007020205"
"72757","05007020205"
"72758","05007020205"
"72760","05087960200"
"72761","05007021201"
"72762","05143010102"
"72764","05143010102"
"72765","05143010102"
"72766","05143010102"
"72768","05007021001"
"72769","05143011001"
"72770","05143010102"
"72773","05087960200"
"72774","05143010102"
"72776","05087960200"
"72801","05115951502"
"72802","05115951502"
"72811","05115951502"
"72812","05115951502"
"72820","05047950200"
"72821","05047950200"
"72823","05115951502"
"72824","05149952500"
"72826","05083950600"
"72827","05149952600"
"72828","05149952600"
"72829","05149952500"
"72830","05071952100"
"72832","05071952100"
"72833","05149952500"
"72834","05115951502"
"72835","05083950300"
"72837","05115951502"
"72838","05149952600"
"72839","05071952100"
"72840","05071952100"
"72841","05127950200"
"72842","05149952500"
"72843","05115951502"
"72845","05071952100"
"72846","05071952100"
"72847","05115951502"
"72851","05083950300"
"72852","05071952100"
"72853","05149952600"
"72854","05071952100"
"72855","05083950300"
"72856","05101180200"
"72857","05149952600"
"72858","05115951502"
"72860","05149952600"
"72863","05083950300"
"72865","05083950300"
"728MH","05149952600"
"728MX","05149952500"
"72901","05131000800"
"72902","05131000600"
"72903","05131000600"
"72904","05131000800"
"72905","05131000800"
"72906","05131000600"
"72908","05131001304"
"72913","05131000600"
"72914","05131000800"
"72916","05131000600"
"72917","05131000600"
"72918","05131000600"
"72919","05131000600"
"72921","05033020600"
"72923","05131000600"
"72926","05127950200"
"72927","05083950600"
"72928","05047950300"
"72930","05047950300"
"72932","05033020502"
"72933","05047950300"
"72934","05033020600"
"72935","05033020600"
"72936","05131010202"
"72937","05131010202"
"72938","05131010202"
"72940","05131010202"
"72941","05131000600"
"72943","05083950600"
"72944","05131010202"
"72945","05131010202"
"72946","05033020600"
"72947","05033020600"
"72948","05033020502"
"72949","05047950200"
"72950","05127950200"
"72951","05047950300"
"72952","05033020502"
"72955","05033020502"
"72956","05033020502"
"72957","05033020502"
"72958","05127950200"
"72959","05143011001"
"729MX","05131010202"
"73001","40015161800"
"73002","40051000400"
"73003","40109108317"
"73004","40051000400"
"73005","40015162100"
"73006","40031000502"
"73007","40109108114"
"73008","40109106910"
"73009","40015161600"
"73010","40087400102"
"73011","40051000400"
"73012","40109108504"
"73013","40109108317"
"73014","40017300700"
"73015","40015161800"
"73016","40073958400"
"73017","40051000400"
"73018","40051000400"
"73019","40027200300"
"73020","40109107703"
"73021","40039960700"
"73022","40017300700"
"73023","40051000400"
"73024","40039960700"
"73025","40109108317"
"73026","40027200300"
"73027","40119010800"
"73028","40083600700"
"73029","40051000400"
"73030","40099790800"
"73031","40087400300"
"73032","40099790800"
"73033","40039960700"
"73034","40109108114"
"73036","40017300700"
"73038","40015161800"
"73039","40049681400"
"73040","40039960700"
"73041","40075963700"
"73042","40015162100"
"73043","40011958900"
"73044","40083600100"
"73045","40109107703"
"73047","40015161600"
"73048","40039960700"
"73049","40109107703"
"73050","40119010800"
"73051","40087400300"
"73052","40049681800"
"73053","40015161600"
"73054","40109108114"
"73055","40137000101"
"73056","40083600700"
"73057","40049681800"
"73058","40119010800"
"73059","40051000400"
"73061","40117957500"
"73062","40075963700"
"73063","40083600700"
"73064","40017301007"
"73065","40109107218"
"73066","40109107703"
"73067","40051000400"
"73068","40027200300"
"73069","40027200300"
"73070","40027200300"
"73071","40027200300"
"73072","40027200300"
"73073","40083600700"
"73074","40049681400"
"73075","40049681400"
"73077","40103957000"
"73078","40017300201"
"73079","40051000400"
"73080","40087400300"
"73082","40051000400"
"73083","40109107703"
"73084","40109107703"
"73085","40017301007"
"73086","40099790800"
"73089","40051000902"
"73090","40017300700"
"73092","40051000400"
"73093","40087400300"
"73095","40049681400"
"73096","40039960700"
"73097","40017301007"
"73098","40049681400"
"73099","40017301007"
"730MH","40015161800"
"73101","40109102700"
"73102","40109102700"
"73103","40109102700"
"73104","40109102700"
"73105","40109106604"
"73106","40109102700"
"73107","40109106604"
"73108","40109107218"
"73109","40109107218"
"73110","40109107703"
"73111","40109102700"
"73112","40109106604"
"73113","40109102700"
"73114","40109102700"
"73115","40109107703"
"73116","40109106604"
"73117","40109102700"
"73118","40109106604"
"73119","40109107218"
"73120","40109108519"
"73121","40109102700"
"73122","40109106604"
"73123","40109106604"
"73124","40109102700"
"73125","40109107218"
"73126","40109102700"
"73127","40109106910"
"73128","40017301007"
"73129","40109107218"
"73130","40109107703"
"73131","40109102700"
"73132","40109106604"
"73134","40109108504"
"73135","40109107703"
"73136","40109102700"
"73137","40109102700"
"73139","40109107218"
"73140","40109107703"
"73141","40109107703"
"73142","40109108504"
"73143","40109102700"
"73144","40109107218"
"73145","40109107703"
"73146","40109102700"
"73147","40109106604"
"73148","40109107218"
"73149","40109107218"
"73150","40109107703"
"73151","40109108114"
"73152","40109102700"
"73153","40109107218"
"73154","40109106604"
"73155","40109107703"
"73156","40109106604"
"73157","40109106604"
"73159","40109107218"
"73160","40109107218"
"73162","40109108504"
"73163","40109102700"
"73164","40109102700"
"73165","40027200300"
"73167","40109102700"
"73169","40017301007"
"73170","40109107218"
"73172","40109108504"
"73173","40109107218"
"73178","40109106604"
"73179","40109106910"
"73184","40109108504"
"73185","40109102700"
"73189","40109107218"
"73190","40109102700"
"73194","40109106604"
"73195","40109102700"
"73196","40109102700"
"73198","40109106604"
"73301","48453000204"
"73344","48453002003"
"73401","40019892600"
"73402","40019892600"
"73403","40019892600"
"73425","40137000101"
"73430","40085094100"
"73432","40013796100"
"73433","40049681400"
"73434","40137000101"
"73435","40019892300"
"73436","40019892600"
"73437","40019892600"
"73438","40019892300"
"73439","40095094698"
"73440","40095094698"
"73441","40085094100"
"73442","40137000101"
"73443","40019892600"
"73444","40019892600"
"73446","40095094698"
"73447","40095094698"
"73448","40085094100"
"73449","40013796100"
"73450","40013796100"
"73453","40085094100"
"73455","40095094698"
"73456","40067371600"
"73458","40019892600"
"73459","40085094100"
"73460","40069660200"
"73461","40013796100"
"73463","40019892600"
"73481","40019892300"
"73487","40019892600"
"73488","40019892300"
"73491","40137000101"
"734MH","40095094698"
"73501","40031000502"
"73502","40031000502"
"73503","40031000502"
"73505","40031000502"
"73506","40031000502"
"73507","40031000502"
"73520","40067371800"
"73521","40065968800"
"73522","40065968800"
"73523","40065968800"
"73526","40065968800"
"73527","40031000502"
"73528","40141070500"
"73529","40137000101"
"73530","40141070100"
"73531","40031000502"
"73532","40065968800"
"73533","40137000101"
"73534","40137000101"
"73536","40137000101"
"73537","40065968800"
"73538","40031000502"
"73539","40065968800"
"73540","40031000502"
"73541","40031000502"
"73542","40141070100"
"73543","40031000502"
"73544","40057967800"
"73546","40141070500"
"73547","40055967200"
"73548","40067371800"
"73549","40065968800"
"73550","40057967800"
"73551","40141070100"
"73552","40031000502"
"73553","40141070500"
"73554","40055967200"
"73555","40141070100"
"73556","40065968800"
"73557","40031000502"
"73558","40031000502"
"73559","40075963700"
"73560","40065968800"
"73561","40067371600"
"73562","40031000502"
"73564","40075963700"
"73565","48337950200"
"73566","40075963700"
"73567","40031000502"
"73568","40031000502"
"73569","48337950200"
"73570","40065968800"
"73571","40057967800"
"73572","40031000502"
"73573","40067371800"
"735MH","40137000101"
"735MX","40141070100"
"73601","40039960400"
"73620","40039960400"
"73622","40009966200"
"73624","40009966200"
"73625","40039960400"
"73626","40009966200"
"73627","40009966800"
"73628","40129960000"
"73632","40149965100"
"73638","40129960000"
"73639","40039960400"
"73641","40075963700"
"73642","40129960000"
"73644","40009966200"
"73645","40009966800"
"73646","40011958900"
"73647","40009966200"
"73648","40009966200"
"73650","40129960000"
"73651","40075963700"
"73654","40129960000"
"73655","40075963700"
"73658","40043959100"
"73659","40043959100"
"73660","40129960000"
"73661","40075963700"
"73662","40009966800"
"73663","40043959100"
"73664","40075963700"
"73666","40129960000"
"73667","40043959100"
"73668","40009966800"
"73669","40039960400"
"73673","40055967200"
"736MH","40039960400"
"736MX","40055967200"
"73701","40047000600"
"73702","40047000600"
"73703","40047000600"
"73705","40047000600"
"73706","40047000600"
"73716","40047000600"
"73717","40151954300"
"73718","40047000600"
"73719","40003955600"
"73720","40047000600"
"73722","40003955600"
"73724","40043959100"
"73726","40047000600"
"73727","40047000600"
"73728","40003955600"
"73729","40047000600"
"73730","40047000600"
"73731","40151954300"
"73733","40047000600"
"73734","40073958300"
"73735","40047000600"
"73736","40047000600"
"73737","40093955300"
"73738","40047000600"
"73739","40047000600"
"73741","40047000600"
"73742","40073958100"
"73743","40047000600"
"73744","40011958900"
"73746","40151954300"
"73747","40093955300"
"73749","40003955600"
"73750","40073958300"
"73753","40047000600"
"73754","40047000600"
"73755","40093955300"
"73756","40073958300"
"73757","40047000600"
"73758","40047000600"
"73759","40047000600"
"73760","40047000600"
"73761","40047000600"
"73762","40017300700"
"73763","40011958900"
"73764","40073958300"
"73766","40047000600"
"73768","40047000600"
"73770","40011958900"
"73771","40047000600"
"73772","40011958900"
"73773","40047000600"
"737MH","40093955300"
"73801","40153953400"
"73802","40153953400"
"73832","40129960000"
"73834","40059952100"
"73835","40043959100"
"73838","40093955300"
"73840","40045952600"
"73841","40153953400"
"73842","40151954300"
"73843","40045952600"
