pcsa,zip,state_cd,zcta,fips_code,lat,lng,zip_type,ruca_code,census_region,census_division,distance_to_fqhc
36047078600,11210,NY,11210,047,40.6281,-73.9467,Zip Code Area,1,NE,MA,3.0310155526085034
36047086800,11203,NY,11203,047,40.6505,-73.9349,Zip Code Area,1,NE,MA,2.3323259202062925
36047114400,11207,NY,11207,047,40.6705,-73.894,Zip Code Area,1,NE,MA,1.8077642782594319
36047114400,11208,NY,11208,047,40.6762,-73.8736,Zip Code Area,1,NE,MA,3.5976088650338207
36047033300,11213,NY,11213,047,40.67,-73.9367,Zip Code Area,1,NE,MA,1.5346312139349148
36047040200,11223,NY,11223,047,40.5979,-73.9743,Zip Code Area,1,NE,MA,2.589570916085425
36047032800,11224,NY,11224,047,40.5767,-73.9884,Zip Code Area,1,NE,MA,4.612757119610145
36047032800,11214,NY,11214,047,40.6016,-73.9968,Zip Code Area,1,NE,MA,2.379578398341966
36047014300,11215,NY,11215,047,40.6669,-73.9828,Zip Code Area,1,NE,MA,2.298268934083049
36047012901,11217,NY,11217,047,40.6816,-73.9798,Zip Code Area,1,NE,MA,0.0
36047012901,11225,NY,11225,047,40.6628,-73.9546,Zip Code Area,1,NE,MA,2.0124130759482872
36047012901,11243,NY,11217,047,40.6451,-73.945,Post Office or large volume customer,1,NE,MA,0.0
36047006000,11209,NY,11209,047,40.6251,-74.0303,Zip Code Area,1,NE,MA,2.4094853414709005
36047014800,11204,NY,11204,047,40.6179,-73.9856,Zip Code Area,1,NE,MA,0.0
36047014800,11228,NY,11228,047,40.6174,-74.0121,Zip Code Area,1,NE,MA,2.39296646787126
36047114400,11256,NY,11208,047,40.6451,-73.945,Post Office or large volume customer,1,NE,MA,3.5976088650338207
36047014800,11252,NY,11209,047,40.6451,-73.945,Zip Code Area,1,NE,MA,2.4094853414709005
36047081600,11212,NY,11212,047,40.6625,-73.9145,Zip Code Area,1,NE,MA,0.0
36047081600,11216,NY,11216,047,40.6794,-73.9496,Zip Code Area,1,NE,MA,0.0
36047081600,11221,NY,11221,047,40.6907,-73.9274,Zip Code Area,1,NE,MA,2.15430737925458
36047081600,11233,NY,11233,047,40.6784,-73.9211,Zip Code Area,1,NE,MA,1.804767812249963
36047081600,11247,NY,11216,047,40.6451,-73.945,Post Office or large volume customer,1,NE,MA,0.0
36047021800,11219,NY,11219,047,40.6336,-73.996,Zip Code Area,1,NE,MA,1.8383667808112811
36047049100,11206,NY,11206,047,40.7012,-73.9436,Zip Code Area,1,NE,MA,1.4887862307963018
36047049400,11218,NY,11218,047,40.6424,-73.9758,Zip Code Area,1,NE,MA,0.0
36047007400,11232,NY,11232,047,40.6521,-74.0018,Zip Code Area,1,NE,MA,2.1131145390780746
36047110400,11239,NY,11239,047,40.6497,-73.8824,Zip Code Area,1,NE,MA,3.2934442755026354
36049950300,13312,NY,13312,049,43.6887,-75.2921,Post Office or large volume customer,3,NE,MA,64.15552692809644
36055013001,14506,NY,14506,055,42.9953,-77.5001,Zip Code Area,2,NE,MA,17.10722045161458
36055013001,14511,NY,14511,055,42.9928,-77.8603,Zip Code Area,1,NE,MA,23.852751685963174
36055013001,14514,NY,14514,055,43.1186,-77.8005,Zip Code Area,1,NE,MA,14.277551135448235
36055013001,14526,NY,14526,055,43.1396,-77.456,Zip Code Area,1,NE,MA,11.515371277259415
36055013001,14534,NY,14534,055,43.0695,-77.5141,Zip Code Area,1,NE,MA,11.704732495422512
36055013001,14543,NY,14543,055,42.9966,-77.6665,Zip Code Area,2,NE,MA,18.457079045080196
36055013001,14546,NY,14546,055,43.0246,-77.7743,Zip Code Area,1,NE,MA,16.782656719415165
36055013001,14586,NY,14586,055,43.0397,-77.6871,Zip Code Area,1,NE,MA,12.351451253659459
36055013001,14607,NY,14607,055,43.1501,-77.589,Zip Code Area,1,NE,MA,0.0
36055013001,14610,NY,14610,055,43.1452,-77.5495,Zip Code Area,1,NE,MA,3.458005770684372
36055013001,14611,NY,14611,055,43.1484,-77.6394,Zip Code Area,1,NE,MA,0.0
36055013001,14618,NY,14618,055,43.1122,-77.5618,Zip Code Area,1,NE,MA,4.766735201362208
36055013001,14620,NY,14620,055,43.1317,-77.6062,Zip Code Area,1,NE,MA,2.9512384798289673
36055013001,14623,NY,14623,055,43.0834,-77.6344,Zip Code Area,1,NE,MA,6.787660556389697
36055013001,14624,NY,14624,055,43.1216,-77.7311,Zip Code Area,1,NE,MA,7.198316434550267
36055013001,14467,NY,14467,055,43.0483,-77.6122,Zip Code Area,1,NE,MA,12.75868847522079
36055013001,14450,NY,14450,055,43.0892,-77.436,Zip Code Area,1,NE,MA,14.939182134742303
36055013001,14445,NY,14445,055,43.1128,-77.4906,Zip Code Area,1,NE,MA,8.850896067327753
36055013001,14428,NY,14428,055,43.0749,-77.835,Zip Code Area,2,NE,MA,15.992460111124329
36049950300,13325,NY,13325,049,43.563,-75.4584,Zip Code Area,10,NE,MA,49.205306374691304
36049950300,13327,NY,13327,049,43.9095,-75.3542,Zip Code Area,2,NE,MA,51.5219409674096
36049950300,13343,NY,13343,049,43.7323,-75.3669,Zip Code Area,8,NE,MA,53.45862159124151
36049950300,13345,NY,13345,049,43.6886,-75.3302,Zip Code Area,3,NE,MA,56.40776847718447
36049950300,13367,NY,13367,049,43.7893,-75.4156,Zip Code Area,7.1,NE,MA,38.04635482804336
36049950300,13368,NY,13368,049,43.6262,-75.3553,Zip Code Area,10,NE,MA,61.79256879144566
36049950300,13404,NY,13404,049,43.7376,-75.4696,Post Office or large volume customer,8,NE,MA,43.37354235387122
36049950300,13305,NY,13305,049,43.887,-75.4274,Post Office or large volume customer,2,NE,MA,39.762747882697234
36049950300,13433,NY,13433,049,43.5802,-75.3263,Zip Code Area,3,NE,MA,67.16304992335338
36049950300,13489,NY,13489,049,43.4597,-75.5127,Zip Code Area,10,NE,MA,48.397222791749606
36049950300,13620,NY,13620,049,43.8843,-75.4604,Zip Code Area,2,NE,MA,37.26623885389736
36049950300,13626,NY,13626,049,43.8801,-75.6839,Zip Code Area,7.1,NE,MA,20.66413852779356
36049950300,13627,NY,13619,049,43.9298,-75.5891,Post Office or large volume customer,7.1,NE,MA,24.45908014294626
36049950300,13631,NY,13619,049,43.8998,-75.5824,Post Office or large volume customer,1,NE,MA,24.45908014294626
36049950300,13665,NY,13665,045,44.063,-75.5039,Zip Code Area,1,NE,MA,38.7575756061478
36055013001,14423,NY,14423,051,42.9567,-77.8493,Zip Code Area,2,NE,MA,27.702788694333773
36049950300,13473,NY,13473,049,43.6441,-75.4132,Zip Code Area,10,NE,MA,51.603587071503846
36047007400,11220,NY,11220,047,40.6412,-74.0133,Zip Code Area,1,NE,MA,0.0
36047000502,11251,NY,11211,047,40.6451,-73.945,Zip Code Area,1,NE,MA,0.0
36047000502,11249,NY,11211,047,40.6451,-73.945,Zip Code Area,1,NE,MA,0.0
36065023400,13599,NY,13501,065,43.1009,-75.2327,Post Office or large volume customer,1,NE,MA,75.19914993363362
36043011502,13324,NY,13324,043,43.3024,-74.9977,Zip Code Area,2,NE,MA,98.4936914123433
36043011502,13331,NY,13331,043,43.8167,-74.8862,Zip Code Area,2,NE,MA,82.06311135019217
36043011502,13338,NY,13338,065,43.4737,-75.1787,Zip Code Area,2,NE,MA,88.58233198827703
36043011502,13420,NY,13420,043,43.7435,-74.8935,Zip Code Area,2,NE,MA,79.01570313324962
36043011502,13472,NY,13472,043,43.7001,-75.0018,Zip Code Area,2,NE,MA,73.68461286935404
36045060100,13607,NY,13607,045,44.3359,-75.9177,Zip Code Area,10,NE,MA,36.708831080611816
36045060100,13675,NY,13675,045,44.2774,-75.8496,Zip Code Area,10,NE,MA,35.09335377546457
36045060100,13679,NY,13679,045,44.3211,-75.815,Zip Code Area,10,NE,MA,40.48242829134131
36045060200,13624,NY,13624,045,44.1442,-76.062,Zip Code Area,10.1,NE,MA,30.602283748310636
36045060200,13641,NY,13641,045,44.2752,-76.0049,Post Office or large volume customer,10.1,NE,MA,34.752652043767995
36045060200,13692,NY,13692,045,44.2898,-76.0262,Zip Code Area,10.1,NE,MA,36.810623480833165
36045062100,13601,NY,13601,045,43.9743,-75.9122,Zip Code Area,1,NE,MA,0.0
36045062100,13602,NY,13602,045,44.0354,-75.754,Zip Code Area,1,NE,MA,14.615436720136445
36045062100,13603,NY,13603,045,43.9087,-75.8967,Zip Code Area,1,NE,MA,11.691948163637756
36065023400,13505,NY,13502,065,43.1009,-75.2327,Post Office or large volume customer,1,NE,MA,81.54095536797644
36065023400,13504,NY,13502,065,43.1009,-75.2327,Post Office or large volume customer,1,NE,MA,81.54095536797644
36065023400,13503,NY,13502,065,43.1019,-75.2312,Post Office or large volume customer,1,NE,MA,81.54095536797644
36065023400,13502,NY,13502,065,43.1067,-75.2314,Zip Code Area,1,NE,MA,81.54095536797644
36065023400,13403,NY,13403,065,43.1639,-75.2783,Zip Code Area,1,NE,MA,72.88566709880226
36065023400,13406,NY,13406,043,43.1369,-74.924,Zip Code Area,2,NE,MA,88.58857713569438
36065023400,13413,NY,13413,065,43.0654,-75.2906,Zip Code Area,1,NE,MA,70.77085852935012
36065023400,13416,NY,13416,043,43.18,-74.9861,Zip Code Area,2,NE,MA,94.44950173597337
36065023400,13417,NY,13417,065,43.1,-75.2937,Zip Code Area,1,NE,MA,69.84287783261799
36065023400,13424,NY,13424,065,43.1524,-75.3434,Zip Code Area,1,NE,MA,64.86275089512299
36065023400,13431,NY,13431,043,43.2115,-75.0731,Zip Code Area,2,NE,MA,89.28367308203028
36045062100,13605,NY,13605,045,43.8062,-76.049,Zip Code Area,2,NE,MA,21.32475640195267
36065023400,13435,NY,13435,065,43.3052,-75.1502,Zip Code Area,2,NE,MA,84.44665769246208
36065023400,13456,NY,13456,065,43.0073,-75.2626,Zip Code Area,1,NE,MA,72.88577581816006
36065023400,13479,NY,13413,065,43.0538,-75.2716,Post Office or large volume customer,1,NE,MA,70.77085852935012
36065023400,13490,NY,13490,065,43.1017,-75.4533,Zip Code Area,2,NE,MA,59.23661729031631
36065023400,13492,NY,13492,065,43.1158,-75.3095,Zip Code Area,1,NE,MA,66.45271802071132
36065023400,13494,NY,13494,065,43.5249,-75.1428,Zip Code Area,2,NE,MA,78.25796829641125
36065023400,13495,NY,13495,065,43.1116,-75.2756,Zip Code Area,1,NE,MA,71.26305139931421
36065023400,13501,NY,13501,065,43.0871,-75.2315,Zip Code Area,1,NE,MA,75.19914993363362
36065023400,13438,NY,13438,065,43.3385,-75.1616,Zip Code Area,2,NE,MA,82.08353222754594
36045062100,13606,NY,13606,045,43.8631,-76.0041,Zip Code Area,2,NE,MA,13.76956685165159
36045062100,13608,NY,13608,045,44.2358,-75.6005,Zip Code Area,3,NE,MA,39.986945054222346
36045062100,13611,NY,13650,045,43.778,-76.1259,Zip Code Area,2,NE,MA,29.020724789679807
36045062100,13685,NY,13685,045,43.9398,-76.105,Zip Code Area,2,NE,MA,15.114263184873892
36045062100,13691,NY,13691,045,44.2113,-75.8014,Zip Code Area,3,NE,MA,31.14082241346533
36045062100,13693,NY,13693,045,44.0551,-76.2689,Zip Code Area,2,NE,MA,27.221364203595844
36045061000,13619,NY,13619,045,43.9791,-75.6013,Zip Code Area,1,NE,MA,24.45908014294626
36045061000,13628,NY,13628,045,44.0356,-75.6838,Post Office or large volume customer,1,NE,MA,19.179615510577285
36045061000,13643,NY,13643,045,44.0342,-75.7188,Post Office or large volume customer,1,NE,MA,16.67699839652176
36047000502,10004,NY,10004,061,40.7143,-74.006,Zip Code Area,1,NE,MA,2.448255380724305
36045062100,13682,NY,13682,045,43.8622,-75.8719,Zip Code Area,2,NE,MA,13.959933358817302
36047000502,10041,NY,10004,061,40.7038,-74.0098,Post Office or large volume customer,1,NE,MA,2.448255380724305
36047000502,11202,NY,11201,047,40.6451,-73.945,Post Office or large volume customer,1,NE,MA,0.0
36047000502,11205,NY,11205,047,40.6924,-73.9666,Zip Code Area,1,NE,MA,1.6979876565674752
36047000502,11231,NY,11231,047,40.6794,-74.0014,Zip Code Area,1,NE,MA,2.176473934141352
36047000502,11238,NY,11238,047,40.679,-73.9644,Zip Code Area,1,NE,MA,1.2338798649087237
36047000502,11241,NY,11201,047,40.6451,-73.945,Post Office or large volume customer,1,NE,MA,0.0
36047000502,11242,NY,11201,047,40.6451,-73.945,Post Office or large volume customer,1,NE,MA,0.0
36047000502,11245,NY,11201,047,40.6451,-73.945,Post Office or large volume customer,1,NE,MA,0.0
36047000502,11201,NY,11201,047,40.694,-73.9903,Zip Code Area,1,NE,MA,0.0
36055013001,14627,NY,14627,055,43.1275,-77.6277,Zip Code Area,1,NE,MA,2.6195180044425737
36045062100,13674,NY,13674,045,43.7334,-76.0543,Post Office or large volume customer,2,NE,MA,21.51384829938384
36045062100,13671,NY,13608,045,44.2873,-75.623,Post Office or large volume customer,3,NE,MA,39.986945054222346
36045062100,13612,NY,13612,045,44.0042,-75.7958,Zip Code Area,1,NE,MA,11.115439536712438
36045062100,13615,NY,13615,045,44.007,-75.9841,Zip Code Area,1,NE,MA,10.736087733827762
36045062100,13616,NY,13616,045,44.0265,-75.8499,Zip Code Area,2,NE,MA,7.844106301585434
36045062100,13618,NY,13618,045,44.1244,-76.3164,Zip Code Area,2,NE,MA,34.72749884548951
36045062100,13622,NY,13622,045,44.0848,-76.1232,Zip Code Area,2,NE,MA,21.702231609449303
36045062100,13632,NY,13622,045,44.1395,-76.0616,Post Office or large volume customer,2,NE,MA,21.702231609449303
36045062100,13634,NY,13634,045,44.0069,-76.065,Zip Code Area,2,NE,MA,14.17358994249179
36045062100,13673,NY,13673,045,44.1589,-75.7099,Zip Code Area,2,NE,MA,26.424384495177133
36045062100,13636,NY,13636,045,43.7434,-76.1165,Zip Code Area,2,NE,MA,20.871895289032246
36045062100,13638,NY,13638,045,44.0204,-75.7524,Zip Code Area,1,NE,MA,14.307238725071548
36045062100,13650,NY,13650,045,43.8467,-76.2352,Zip Code Area,2,NE,MA,29.020724789679807
36045062100,13651,NY,13651,045,43.8708,-76.1809,Zip Code Area,2,NE,MA,24.47545461119898
36045062100,13656,NY,13656,045,44.1987,-75.9569,Zip Code Area,2,NE,MA,25.147056850339705
36045062100,13657,NY,13634,045,44.0292,-76.043,Post Office or large volume customer,2,NE,MA,14.17358994249179
36045062100,13659,NY,13659,045,43.7568,-75.9053,Zip Code Area,2,NE,MA,25.88871634363782
36045062100,13661,NY,13661,045,43.7179,-76.082,Zip Code Area,2,NE,MA,17.340007900142748
36045062100,13637,NY,13637,045,44.0817,-75.8305,Zip Code Area,2,NE,MA,16.806193258616982
36061012800,10124,NY,10152,061,40.7808,-73.9772,Post Office or large volume customer,1,NE,MA,1.501211913381343
36061012800,10126,NY,10022,061,40.7808,-73.9772,Post Office or large volume customer,1,NE,MA,1.7258871478598956
36061012800,10128,NY,10128,061,40.7816,-73.9511,Zip Code Area,1,NE,MA,1.2558758307771933
36089491800,13654,NY,13654,089,44.593,-75.4203,Zip Code Area,5,NE,MA,23.280507227091235
36089491800,13681,NY,13681,089,44.44,-75.3777,Zip Code Area,10,NE,MA,24.909631974661103
36089492000,13617,NY,13617,089,44.5924,-75.1628,Zip Code Area,7,NE,MA,0.0
36089492000,13677,NY,13677,089,44.5148,-75.1858,Post Office or large volume customer,7,NE,MA,8.112768750193474
36089492000,13680,NY,13680,089,44.5943,-75.3237,Zip Code Area,7,NE,MA,14.397554386331235
36089492500,12922,NY,12922,089,44.2867,-74.6759,Zip Code Area,10,NE,MA,47.84792355327499
36089492500,12927,NY,12927,089,44.229,-74.8581,Post Office or large volume customer,10,NE,MA,49.19278478985665
36089492500,12973,NY,12973,089,44.2343,-74.556,Zip Code Area,10,NE,MA,54.31688669362634
36089492500,13639,NY,13639,089,44.2541,-75.1379,Zip Code Area,10,NE,MA,35.21608618164719
36089492500,13666,NY,13666,089,44.2177,-74.9423,Zip Code Area,10,NE,MA,43.75646874215348
36089492500,13670,NY,13670,089,44.1933,-75.0659,Zip Code Area,10,NE,MA,45.95838901728495
36089492500,13684,NY,13684,089,44.3824,-75.1043,Zip Code Area,8,NE,MA,26.924500161043994
36089492500,13690,NY,13690,089,44.1578,-75.033,Zip Code Area,10,NE,MA,54.74525468383823
36089492500,13695,NY,13695,089,44.1408,-74.9125,Zip Code Area,10,NE,MA,55.892330125429424
36089492700,13635,NY,13635,089,44.311,-75.2522,Zip Code Area,8,NE,MA,34.42912637616359
36089491800,13633,NY,13633,089,44.4989,-75.4772,Zip Code Area,10,NE,MA,26.472585501873382
36089491800,13630,NY,13630,089,44.4896,-75.2871,Zip Code Area,10,NE,MA,16.172015976512366
36089490800,13699,NY,13676,089,44.6698,-74.9813,Zip Code Area,7,NE,MA,19.021006124558088
36089490800,13687,NY,13687,089,44.5041,-74.8607,Zip Code Area,8,NE,MA,28.808374033581295
36089491600,13623,NY,13623,089,44.442,-75.7569,Post Office or large volume customer,10,NE,MA,50.449178923207654
36089491600,13646,NY,13646,089,44.4502,-75.6727,Zip Code Area,10,NE,MA,44.68295075512311
36089491600,13658,NY,13658,089,44.7184,-75.2694,Zip Code Area,5,NE,MA,21.17722220876114
36089491600,13660,NY,13660,089,44.769,-75.1413,Zip Code Area,10,NE,MA,21.532557743173008
36089491600,13664,NY,13664,089,44.5843,-75.6453,Zip Code Area,10,NE,MA,39.78903517174647
36089491600,13669,NY,13669,089,44.6902,-75.4774,Zip Code Area,4,NE,MA,28.746032000566636
36089491600,13694,NY,13694,089,44.8564,-75.2049,Zip Code Area,10,NE,MA,32.05499415262131
36089492700,13642,NY,13642,089,44.3283,-75.4651,Zip Code Area,7,NE,MA,36.86300549269462
36089490800,12949,NY,12967,089,44.7469,-74.6604,Post Office or large volume customer,8,NE,MA,44.00657153495274
36089490800,12967,NY,12967,089,44.775,-74.6653,Zip Code Area,8,NE,MA,44.00657153495274
36089490800,12980,NY,12980,033,44.6578,-74.5155,Zip Code Area,10,NE,MA,49.01162712344677
36089490800,13625,NY,13625,089,44.5016,-74.9327,Zip Code Area,8,NE,MA,17.618216605086115
36089490800,13647,NY,13647,089,44.6087,-74.9732,Post Office or large volume customer,8,NE,MA,13.139580518548366
36089490800,13668,NY,13668,089,44.7472,-74.9992,Zip Code Area,8,NE,MA,22.97880368673916
36089490800,13672,NY,13672,089,44.5927,-74.7941,Zip Code Area,8,NE,MA,40.09968139443817
36089490800,13676,NY,13676,089,44.6592,-74.9681,Zip Code Area,7,NE,MA,19.021006124558088
36089490800,12965,NY,12965,089,44.703,-74.6805,Zip Code Area,8,NE,MA,38.664890905806274
36089491600,13621,NY,13621,089,44.8672,-75.073,Zip Code Area,5,NE,MA,28.625388888079303
36089492700,13645,NY,13642,089,44.3101,-75.4463,Post Office or large volume customer,8,NE,MA,36.86300549269462
36089492700,13652,NY,13652,089,44.4448,-75.1987,Zip Code Area,10,NE,MA,16.798410726973426
36115089000,12823,NY,12823,115,43.1837,-73.4268,Zip Code Area,7,NE,MA,24.041972247821136
36115089000,12834,NY,12834,115,43.0947,-73.503,Zip Code Area,7,NE,MA,26.79753632131357
36115089000,12848,NY,12834,115,43.1001,-73.5246,Post Office or large volume customer,7,NE,MA,26.79753632131357
36115089000,12884,NY,12884,091,43.0884,-73.5917,Post Office or large volume customer,2,NE,MA,25.13841778604155
36091061600,12019,NY,12019,091,42.9192,-73.8552,Zip Code Area,1,NE,MA,14.964849255919749
36091061600,12027,NY,12027,091,42.9329,-73.896,Zip Code Area,1,NE,MA,14.636699030172261
36091061701,12020,NY,12020,091,43.005,-73.8486,Zip Code Area,1.1,NE,MA,22.473991103497355
36091062300,12118,NY,12118,091,42.9168,-73.7214,Zip Code Area,1,NE,MA,21.327447775032454
36091062300,12170,NY,12170,091,43.0019,-73.6609,Zip Code Area,1,NE,MA,30.762855795690264
36091062508,12151,NY,12151,091,42.9247,-73.7859,Zip Code Area,1.1,NE,MA,17.65658011325226
36091062509,12065,NY,12065,091,42.8499,-73.7851,Zip Code Area,1,NE,MA,13.099410536470224
36091062509,12148,NY,12148,091,42.8524,-73.8701,Zip Code Area,1,NE,MA,7.35153249892441
36093032101,12008,NY,12008,093,42.8573,-73.9002,Zip Code Area,1,NE,MA,5.800650397547937
36093032101,12053,NY,12053,093,42.748,-74.1868,Zip Code Area,2,NE,MA,21.6960749759018
36093032101,12056,NY,12056,093,42.7708,-74.0839,Zip Code Area,2,NE,MA,13.972204427907716
36115089000,12809,NY,12809,115,43.2381,-73.4641,Zip Code Area,2,NE,MA,17.49377907131226
36091061302,12871,NY,12871,091,43.0878,-73.6007,Zip Code Area,2,NE,MA,24.873651420387535
36091061302,12866,NY,12866,091,43.0708,-73.7408,Zip Code Area,1.1,NE,MA,27.48460366451349
36091061302,12863,NY,12863,091,43.0662,-73.9215,Zip Code Area,1.1,NE,MA,28.379511251371472
36113070800,12801,NY,12801,113,43.3115,-73.6448,Zip Code Area,1,NE,MA,0.0
36113070800,12803,NY,12803,091,43.2836,-73.6294,Zip Code Area,1,NE,MA,2.673493009944319
36113070800,12804,NY,12804,113,43.329,-73.6818,Zip Code Area,1,NE,MA,0.0
36113070800,12820,NY,12845,113,43.4718,-73.6393,Post Office or large volume customer,2,NE,MA,9.484749870897158
36113070800,12821,NY,12821,115,43.4614,-73.4033,Zip Code Area,2,NE,MA,24.358933680950898
36113070800,12827,NY,12827,115,43.4285,-73.4784,Zip Code Area,2,NE,MA,18.502111088981056
36113070800,12828,NY,12828,115,43.2653,-73.5822,Zip Code Area,1,NE,MA,9.402694976286272
36089492700,13648,NY,13648,049,44.1613,-75.3252,Zip Code Area,2,NE,MA,49.80408455118888
36113070800,12831,NY,12831,091,43.1803,-73.7053,Zip Code Area,1.1,NE,MA,13.411442414557948
36113070800,12839,NY,12839,115,43.3149,-73.5746,Zip Code Area,1,NE,MA,8.813437544940731
36113070800,12845,NY,12845,113,43.4167,-73.6975,Zip Code Area,1,NE,MA,9.484749870897158
36091060400,12822,NY,12822,091,43.2426,-73.8369,Zip Code Area,2,NE,MA,22.831291530217836
36091060400,12835,NY,12835,091,43.3173,-73.8482,Zip Code Area,2,NE,MA,25.911851005009133
36091060400,12846,NY,12846,113,43.3165,-73.8228,Zip Code Area,2,NE,MA,8.40773128409124
36091061302,12833,NY,12833,091,43.1401,-73.8398,Zip Code Area,2.1,NE,MA,23.907368979434604
