pcsa,zip,state_cd,zcta,fips_code,lat,lng,zip_type,ruca_code,census_region,census_division
34027046400,07945,NJ,07945,027,40.7789,-74.6,Zip Code Area,1,NE,MA
34027045901,07845,NJ,07945,027,40.8229,-74.6257,Post Office or large volume customer,1,NE,MA
34027045901,07930,NJ,07930,027,40.7892,-74.6776,Zip Code Area,1,NE,MA
34027046105,07828,NJ,07828,027,40.8731,-74.7426,Zip Code Area,1,NE,MA
34027046105,07857,NJ,07857,027,40.8985,-74.6985,Zip Code Area,1,NE,MA
34041031401,07820,NJ,07820,041,40.9218,-74.8102,Post Office or large volume customer,1,NE,MA
34041031401,07838,NJ,07838,041,40.852,-74.9418,Zip Code Area,2,NE,MA
34041031401,07840,NJ,07840,041,40.8529,-74.8343,Zip Code Area,1,NE,MA
34027046400,07970,NJ,07970,027,40.8055,-74.5738,Post Office or large volume customer,1,NE,MA
34027040400,07403,NJ,07403,031,41.0128,-74.3338,Zip Code Area,1,NE,MA
34027040300,07444,NJ,07444,027,40.9655,-74.3016,Zip Code Area,1,NE,MA
34027040200,07440,NJ,07440,027,40.9473,-74.296,Zip Code Area,1,NE,MA
34025803202,07721,NJ,07721,025,40.4353,-74.2358,Zip Code Area,1,NE,MA
34025803202,07730,NJ,07730,025,40.4226,-74.1799,Zip Code Area,1,NE,MA
34025803202,07733,NJ,07733,025,40.3859,-74.174,Zip Code Area,1,NE,MA
34025803202,07735,NJ,07735,025,40.4332,-74.1996,Zip Code Area,1,NE,MA
34025800200,07737,NJ,07737,025,40.4177,-74.0623,Zip Code Area,1,NE,MA
34025801100,07716,NJ,07716,025,40.4015,-74.0309,Zip Code Area,1,NE,MA
34025801100,07718,NJ,07718,025,40.4173,-74.0889,Zip Code Area,1,NE,MA
34025801100,07734,NJ,07734,025,40.4414,-74.1306,Zip Code Area,1,NE,MA
34025801100,07748,NJ,07748,025,40.3944,-74.1157,Zip Code Area,1,NE,MA
34025801100,07752,NJ,07716,025,40.4023,-74.0273,Post Office or large volume customer,1,NE,MA
34025801100,07758,NJ,07758,025,40.4289,-74.1083,Zip Code Area,1,NE,MA
34025803500,07701,NJ,07701,025,40.3584,-74.0681,Zip Code Area,1,NE,MA
34025803500,07702,NJ,07702,025,40.3282,-74.0589,Zip Code Area,1,NE,MA
34025803500,07704,NJ,07704,025,40.3599,-74.0389,Zip Code Area,1,NE,MA
34025803500,07722,NJ,07722,025,40.3012,-74.178,Zip Code Area,1,NE,MA
34025803000,07765,NJ,07751,025,40.3501,-74.2479,Post Office or large volume customer,1,NE,MA
34025803000,07751,NJ,07751,025,40.3529,-74.2779,Zip Code Area,1,NE,MA
34025803000,07747,NJ,07747,025,40.4109,-74.238,Zip Code Area,1,NE,MA
34023007702,08859,NJ,08859,023,40.4587,-74.305,Zip Code Area,1,NE,MA
34023003600,07008,NJ,07008,023,40.5823,-74.2313,Zip Code Area,1,NE,MA
34023003600,07064,NJ,07064,023,40.5709,-74.2466,Zip Code Area,1,NE,MA
34023005602,08901,NJ,08901,023,40.4891,-74.4482,Zip Code Area,1,NE,MA
34023005602,08906,NJ,08817,023,40.4862,-74.4518,Post Office or large volume customer,1,NE,MA
34023005602,08933,NJ,08901,023,40.4862,-74.4518,Post Office or large volume customer,1,NE,MA
34023006500,08816,NJ,08816,023,40.4284,-74.4064,Zip Code Area,1,NE,MA
34023006203,08850,NJ,08850,023,40.4493,-74.439,Zip Code Area,1,NE,MA
34025803500,07732,NJ,07732,025,40.4037,-73.9915,Zip Code Area,1,NE,MA
34023006203,08902,NJ,08902,023,40.4538,-74.4823,Zip Code Area,1,NE,MA
34023006605,08828,NJ,08828,023,40.3777,-74.4204,Zip Code Area,1,NE,MA
34023006605,08884,NJ,08884,023,40.3847,-74.3894,Zip Code Area,1,NE,MA
34023006800,08882,NJ,08882,023,40.4444,-74.3801,Zip Code Area,1,NE,MA
34023007402,08871,NJ,08872,023,40.43,-74.4173,Post Office or large volume customer,1,NE,MA
34023007402,08872,NJ,08872,023,40.46,-74.3478,Zip Code Area,1,NE,MA
34023007402,08879,NJ,08879,023,40.464,-74.2742,Zip Code Area,1,NE,MA
34023007702,08857,NJ,08857,023,40.398,-74.3236,Zip Code Area,1,NE,MA
34023006203,08989,NJ,08817,023,40.43,-74.4173,Post Office or large volume customer,1,NE,MA
34025803500,07738,NJ,07738,025,40.3369,-74.1205,Zip Code Area,1,NE,MA
34025803500,07739,NJ,07739,025,40.3354,-74.0413,Zip Code Area,1,NE,MA
34025803500,07760,NJ,07760,025,40.3707,-74.0084,Zip Code Area,1,NE,MA
34025808300,07717,NJ,07717,025,40.1918,-74.0167,Zip Code Area,1,NE,MA
34025808401,07715,NJ,07719,025,40.1784,-74.0218,Post Office or large volume customer,1,NE,MA
34025810502,07710,NJ,07728,025,40.2182,-74.2563,Post Office or large volume customer,1,NE,MA
34025810502,07726,NJ,07726,025,40.2825,-74.3424,Zip Code Area,1,NE,MA
34025810502,07728,NJ,07728,025,40.2458,-74.2768,Zip Code Area,1,NE,MA
34025810502,07746,NJ,07746,025,40.3182,-74.2639,Zip Code Area,1,NE,MA
34025810502,07763,NJ,07726,025,40.2796,-74.3343,Post Office or large volume customer,1,NE,MA
34025808800,08750,NJ,08750,025,40.1345,-74.0436,Zip Code Area,1,NE,MA
34025810502,08527,NJ,08527,029,40.121,-74.3017,Zip Code Area,1,NE,MA
34025811600,07727,NJ,07727,025,40.2043,-74.1779,Zip Code Area,1,NE,MA
34025811401,07731,NJ,07731,025,40.1481,-74.2137,Zip Code Area,1,NE,MA
34025811900,08501,NJ,08501,025,40.1589,-74.5909,Zip Code Area,2,NE,MA
34025811900,08514,NJ,08514,025,40.1399,-74.465,Zip Code Area,2,NE,MA
34025811900,08526,NJ,08514,025,40.1623,-74.4759,Post Office or large volume customer,2,NE,MA
34025811900,08533,NJ,08533,029,40.0713,-74.5067,Zip Code Area,4,NE,MA
34027040102,07035,NJ,07035,027,40.9208,-74.2995,Zip Code Area,1,NE,MA
34025810502,08555,NJ,08555,025,40.2214,-74.4747,Zip Code Area,2,NE,MA
34013021000,07021,NJ,07021,013,40.8279,-74.2797,Zip Code Area,1,NE,MA
34025808800,08736,NJ,08736,025,40.1217,-74.0611,Zip Code Area,1,NE,MA
34025808800,08720,NJ,08720,025,40.1389,-74.1122,Zip Code Area,1,NE,MA
34025806202,07711,NJ,07711,025,40.2367,-74.0067,Zip Code Area,1,NE,MA
34025806202,07712,NJ,07712,025,40.2507,-74.0486,Zip Code Area,1,NE,MA
34025806202,07723,NJ,07723,025,40.2506,-74.002,Zip Code Area,1,NE,MA
34025806202,07724,NJ,07724,025,40.3028,-74.0698,Zip Code Area,1,NE,MA
34025806202,07740,NJ,07740,025,40.2992,-73.9912,Zip Code Area,1,NE,MA
34025806202,07750,NJ,07750,025,40.333,-73.9809,Zip Code Area,1,NE,MA
34025806202,07755,NJ,07755,025,40.2648,-74.0184,Zip Code Area,1,NE,MA
34025808800,08730,NJ,08730,025,40.1077,-74.0635,Zip Code Area,1,NE,MA
34025806202,07757,NJ,07757,025,40.3157,-74.0164,Zip Code Area,1,NE,MA
34025806202,07799,NJ,07724,025,40.3027,-74.2493,Post Office or large volume customer,1,NE,MA
34025807900,07720,NJ,07720,025,40.2023,-74.0132,Zip Code Area,1,NE,MA
34025807900,07753,NJ,07753,025,40.2096,-74.0714,Zip Code Area,1,NE,MA
34025807900,07756,NJ,07756,025,40.2116,-74.0093,Zip Code Area,1,NE,MA
34025808800,07719,NJ,07719,025,40.1688,-74.072,Zip Code Area,1,NE,MA
34025808800,07754,NJ,07753,025,40.2001,-74.0279,Post Office or large volume customer,1,NE,MA
34025808800,07762,NJ,07762,025,40.1542,-74.0379,Zip Code Area,1,NE,MA
34025806202,07764,NJ,07764,025,40.2878,-74.0162,Zip Code Area,1,NE,MA
34013021000,07009,NJ,07009,013,40.8534,-74.2297,Zip Code Area,1,NE,MA
34013021000,07006,NJ,07006,013,40.8545,-74.2789,Zip Code Area,1,NE,MA
34039038201,07980,NJ,07980,027,40.6774,-74.4968,Zip Code Area,1,NE,MA
34003060000,07075,NJ,07075,003,40.8493,-74.0878,Zip Code Area,1,NE,MA
34003060000,07604,NJ,07604,003,40.8623,-74.0756,Zip Code Area,1,NE,MA
34003006201,07010,NJ,07010,003,40.8222,-73.988,Zip Code Area,1,NE,MA
34003006201,07022,NJ,07022,003,40.817,-74,Zip Code Area,1,NE,MA
34003017500,07407,NJ,07407,003,40.9069,-74.1209,Zip Code Area,1,NE,MA
34003017500,07410,NJ,07410,003,40.9343,-74.1166,Zip Code Area,1,NE,MA
34003012001,07073,NJ,07073,003,40.8385,-74.1041,Zip Code Area,1,NE,MA
34003014000,07630,NJ,07630,003,40.9755,-74.0285,Zip Code Area,1,NE,MA
34003014000,07642,NJ,07642,003,41.0069,-74.0426,Zip Code Area,1,NE,MA
34003014000,07645,NJ,07645,003,41.0495,-74.0384,Zip Code Area,1,NE,MA
34003014000,07656,NJ,07656,003,41.0343,-74.0396,Zip Code Area,1,NE,MA
34003014000,07676,NJ,07676,003,40.9883,-74.0635,Zip Code Area,1,NE,MA
34003014000,07677,NJ,07677,003,41.0234,-74.0603,Zip Code Area,1,NE,MA
34003034000,07417,NJ,07417,003,41.0081,-74.2113,Zip Code Area,1,NE,MA
34003034000,07423,NJ,07423,003,41.0004,-74.1025,Zip Code Area,1,NE,MA
34003060000,07074,NJ,07074,003,40.8394,-74.0566,Zip Code Area,1,NE,MA
34003060000,07072,NJ,07072,003,40.8403,-74.0925,Zip Code Area,1,NE,MA
34003054500,07666,NJ,07666,003,40.8915,-74.0119,Zip Code Area,1,NE,MA
34003054500,07660,NJ,07660,003,40.8562,-74.023,Zip Code Area,1,NE,MA
34003015400,07650,NJ,07650,003,40.8462,-73.9954,Zip Code Area,1,NE,MA
34003015400,07657,NJ,07657,003,40.8326,-74.0015,Zip Code Area,1,NE,MA
34003015400,07670,NJ,07670,003,40.9216,-73.9659,Zip Code Area,1,NE,MA
34003002200,07647,NJ,07647,003,41.0086,-73.9389,Zip Code Area,1,NE,MA
34003002200,10964,NY,10964,087,41.0103,-73.925,Zip Code Area,1,NE,MA
34003002200,10976,NY,10976,087,41.0256,-73.9229,Zip Code Area,1,NE,MA
34003024200,07624,NJ,07624,003,40.9721,-73.959,Zip Code Area,1,NE,MA
34003034000,07432,NJ,07432,003,40.9957,-74.1409,Zip Code Area,1,NE,MA
34003024200,07626,NJ,07626,003,40.9418,-73.9652,Zip Code Area,1,NE,MA
34003024200,07640,NJ,07640,003,40.9918,-73.98,Zip Code Area,1,NE,MA
34003024200,07641,NJ,07641,003,40.9608,-73.9874,Zip Code Area,1,NE,MA
34003024200,07648,NJ,07648,003,40.9952,-73.9582,Zip Code Area,1,NE,MA
34003003200,07621,NJ,07621,003,40.9238,-73.9989,Zip Code Area,1,NE,MA
34003003200,07628,NJ,07628,003,40.9447,-73.9921,Zip Code Area,1,NE,MA
34003003200,07646,NJ,07646,003,40.9331,-74.0195,Zip Code Area,1,NE,MA
34003054500,07603,NJ,07603,003,40.8744,-74.0281,Zip Code Area,1,NE,MA
34003024200,07627,NJ,07627,003,40.9548,-73.9602,Zip Code Area,1,NE,MA
34003015400,07632,NJ,07632,003,40.882,-73.9544,Zip Code Area,1,NE,MA
34003034000,07450,NJ,07450,003,40.982,-74.1131,Zip Code Area,1,NE,MA
34003034000,07452,NJ,07452,003,40.9602,-74.1254,Zip Code Area,1,NE,MA
34003042100,07661,NJ,07661,003,40.9265,-74.0392,Zip Code Area,1,NE,MA
34003042302,07652,NJ,07652,003,40.9477,-74.0672,Zip Code Area,1,NE,MA
34003042302,07653,NJ,07652,003,40.9481,-74.0832,Post Office or large volume customer,1,NE,MA
34003050000,07662,NJ,07662,003,40.9057,-74.079,Zip Code Area,1,NE,MA
34003051300,07070,NJ,07070,003,40.8292,-74.1121,Zip Code Area,1,NE,MA
34003052200,07663,NJ,07663,003,40.9031,-74.0955,Zip Code Area,1,NE,MA
34003057102,07057,NJ,07057,003,40.8536,-74.1079,Zip Code Area,1,NE,MA
34005700102,08065,NJ,08065,005,40.0037,-75.0257,Zip Code Area,1,NE,MA
34005700306,08076,NJ,08077,005,40.0115,-75.0149,Post Office or large volume customer,1,NE,MA
34005700306,08077,NJ,08077,005,40.002,-74.9952,Zip Code Area,1,NE,MA
34005700504,08057,NJ,08057,005,39.9683,-74.9533,Zip Code Area,1,NE,MA
34005700403,08052,NJ,08052,005,39.9511,-74.9946,Zip Code Area,1,NE,MA
34005700603,08075,NJ,08075,005,40.0293,-74.9497,Zip Code Area,1,NE,MA
34005701104,08010,NJ,08010,005,40.0565,-74.9114,Zip Code Area,1,NE,MA
34005701104,08046,NJ,08046,005,40.029,-74.8835,Zip Code Area,1,NE,MA
34003040001,07649,NJ,07649,003,40.9535,-74.0335,Zip Code Area,1,NE,MA
34003039300,07436,NJ,07436,003,41.0294,-74.2338,Zip Code Area,1,NE,MA
34003038200,07099,NJ,07032,017,40.7328,-74.0755,Post Office or large volume customer,1,NE,MA
34003038200,07032,NJ,07032,017,40.7647,-74.1471,Zip Code Area,1,NE,MA
34003034000,07458,NJ,07458,003,41.0443,-74.0981,Zip Code Area,1,NE,MA
34003034000,07481,NJ,07481,003,40.9978,-74.166,Zip Code Area,1,NE,MA
34003021100,07026,NJ,07026,003,40.8789,-74.1081,Zip Code Area,1,NE,MA
34031175402,07014,NJ,07014,031,40.8344,-74.1377,Zip Code Area,1,NE,MA
34031175402,07055,NJ,07055,031,40.8601,-74.1283,Zip Code Area,1,NE,MA
34003030300,07644,NJ,07644,003,40.8764,-74.0838,Zip Code Area,1,NE,MA
34003023501,07601,NJ,07601,003,40.8882,-74.0503,Zip Code Area,1,NE,MA
34003034000,07451,NJ,07450,003,40.9793,-74.1165,Post Office or large volume customer,1,NE,MA
34003023501,07602,NJ,07601,003,40.8859,-74.0435,Post Office or large volume customer,1,NE,MA
34003023501,07608,NJ,07608,003,40.864,-74.0556,Zip Code Area,1,NE,MA
34003023501,07699,NJ,07608,003,40.8463,-74.0611,Post Office or large volume customer,1,NE,MA
34003024100,07675,NJ,07675,003,41.0092,-74.0041,Zip Code Area,1,NE,MA
34003029200,07643,NJ,07643,003,40.8493,-74.0405,Zip Code Area,1,NE,MA
34003031100,07071,NJ,07071,003,40.8094,-74.1245,Zip Code Area,1,NE,MA
34003033200,07607,NJ,07607,003,40.9024,-74.0629,Zip Code Area,1,NE,MA
34003038200,07031,NJ,07031,003,40.7898,-74.1343,Zip Code Area,1,NE,MA
34003023501,07606,NJ,07606,003,40.8634,-74.0456,Zip Code Area,1,NE,MA
34003015400,07631,NJ,07631,003,40.8943,-73.9772,Zip Code Area,1,NE,MA
34003015400,07620,NJ,07620,003,40.9511,-73.9308,Zip Code Area,1,NE,MA
34003015400,07605,NJ,07605,003,40.8629,-73.9879,Zip Code Area,1,NE,MA
33015107400,03854,NH,03854,015,43.0681,-70.7199,Zip Code Area,1,NE,NE
33015107400,03862,NH,03862,015,42.9776,-70.8267,Zip Code Area,1,NE,NE
33015107400,03870,NH,03870,015,43.0095,-70.7652,Zip Code Area,1,NE,NE
33015107400,03871,NH,03871,015,42.9806,-70.7719,Zip Code Area,1,NE,NE
33015100301,03073,NH,03079,015,42.837,-71.2206,Post Office or large volume customer,1,NE,NE
33015100301,03079,NH,03079,015,42.7846,-71.2176,Zip Code Area,1,NE,NE
33017087000,03835,NH,03835,017,43.3884,-71.0647,Zip Code Area,2,NE,NE
33017087000,03855,NH,03855,017,43.443,-71.1408,Zip Code Area,2,NE,NE
33019975400,03280,NH,03280,019,43.1747,-72.0824,Zip Code Area,10,NE,NE
33019975400,03605,NH,03605,019,43.2136,-72.1968,Zip Code Area,10,NE,NE
33019975400,03752,NH,03752,019,43.3026,-72.1241,Zip Code Area,10,NE,NE
33019975400,03754,NH,03754,019,43.3767,-72.1381,Post Office or large volume customer,7,NE,NE
33019975400,03773,NH,03773,019,43.3532,-72.1838,Zip Code Area,7,NE,NE
33019975700,03603,NH,03603,019,43.2573,-72.4064,Zip Code Area,7,NE,NE
33019975902,03743,NH,03743,019,43.3679,-72.3422,Zip Code Area,7,NE,NE
33015107400,03840,NH,03840,015,43.0353,-70.8475,Zip Code Area,1,NE,NE
33015107400,03803,NH,03801,015,43.0718,-70.7626,Post Office or large volume customer,1,NE,NE
33015107400,03802,NH,03801,015,43.0718,-70.7626,Post Office or large volume customer,1,NE,NE
33015107400,03801,NH,03801,015,43.0729,-70.8052,Zip Code Area,1,NE,NE
33015106400,03042,NH,03042,015,43.0411,-71.0764,Zip Code Area,2,NE,NE
33015106400,03044,NH,03044,015,42.984,-71.1218,Zip Code Area,2,NE,NE
33015106400,03077,NH,03077,015,43.0325,-71.1912,Zip Code Area,1,NE,NE
33015106400,03290,NH,03290,015,43.1196,-71.111,Zip Code Area,3,NE,NE
33015106400,03291,NH,03291,015,43.1823,-71.1396,Zip Code Area,3,NE,NE
33015106400,03827,NH,03827,015,42.907,-70.9876,Zip Code Area,1,NE,NE
33015106400,03833,NH,03833,015,42.9815,-70.9478,Zip Code Area,1,NE,NE
34001013301,08402,NJ,08402,001,39.3286,-74.509,Zip Code Area,1,NE,MA
33015106400,03844,NH,03844,015,42.9263,-70.8876,Zip Code Area,1,NE,NE
33015106400,03856,NH,03856,015,43.0374,-70.9782,Zip Code Area,1,NE,NE
33015106400,03857,NH,03857,015,43.0726,-70.9553,Zip Code Area,1,NE,NE
33015106400,03858,NH,03858,015,42.8678,-71.042,Zip Code Area,1,NE,NE
33015106400,03859,NH,03858,015,42.8619,-71.04,Post Office or large volume customer,1,NE,NE
33015106400,03885,NH,03885,015,43.0194,-70.8997,Zip Code Area,1,NE,NE
33015065001,03842,NH,03842,015,42.9359,-70.8243,Zip Code Area,1,NE,NE
33015065001,03843,NH,03842,015,43.0059,-71.0132,Post Office or large volume customer,1,NE,NE
33015106400,03848,NH,03848,015,42.9133,-71.0639,Zip Code Area,1,NE,NE
34001013301,08406,NJ,08406,001,39.346,-74.4723,Zip Code Area,1,NE,MA
34001001300,08401,NJ,08401,001,39.3664,-74.4317,Zip Code Area,1,NE,MA
34001001300,08404,NJ,08401,001,39.3643,-74.4229,Post Office or large volume customer,1,NE,MA
34001011404,08317,NJ,08317,001,39.4031,-74.8316,Zip Code Area,2,NE,MA
34001011404,08319,NJ,08319,001,39.3783,-74.8165,Zip Code Area,2,NE,MA
34001011404,08330,NJ,08330,001,39.432,-74.6962,Zip Code Area,1,NE,MA
34001011404,08342,NJ,08330,001,39.5021,-74.8335,Post Office or large volume customer,1,NE,MA
34001012100,08232,NJ,08232,001,39.3876,-74.5149,Zip Code Area,1,NE,MA
34001012402,08221,NJ,08221,001,39.3469,-74.5807,Zip Code Area,1,NE,MA
34001012402,08225,NJ,08225,001,39.3703,-74.5552,Zip Code Area,1,NE,MA
34001011202,08350,NJ,08350,001,39.485,-74.8776,Zip Code Area,2,NE,MA
34001012402,08403,NJ,08403,001,39.3194,-74.5356,Zip Code Area,1,NE,MA
34003044202,07401,NJ,07401,003,41.0327,-74.1342,Zip Code Area,1,NE,MA
34003044202,07430,NJ,07430,003,41.0817,-74.1861,Zip Code Area,1,NE,MA
34003044202,07446,NJ,07446,003,41.0577,-74.1445,Zip Code Area,1,NE,MA
34003044202,07463,NJ,07463,003,41.013,-74.1243,Zip Code Area,1,NE,MA
34003044202,07495,NJ,07495,003,41.1039,-74.1644,Post Office or large volume customer,1,NE,MA
34003015400,07020,NJ,07020,003,40.8317,-73.9738,Zip Code Area,1,NE,MA
34003015400,07024,NJ,07024,003,40.8503,-73.9745,Zip Code Area,1,NE,MA
34001012802,08244,NJ,08244,001,39.3223,-74.6008,Zip Code Area,1,NE,MA
34005701102,08016,NJ,08016,005,40.068,-74.8454,Zip Code Area,1,NE,MA
34001011202,08346,NJ,08346,001,39.5645,-74.859,Zip Code Area,2,NE,MA
34001011202,08326,NJ,08326,001,39.5239,-74.9377,Zip Code Area,1,NE,MA
34001001300,08405,NJ,08401,001,39.3643,-74.4229,Post Office or large volume customer,1,NE,MA
34001010104,08203,NJ,08203,001,39.4101,-74.3646,Zip Code Area,1,NE,MA
34001010501,08201,NJ,08201,001,39.4218,-74.4949,Zip Code Area,1,NE,MA
34001010501,08205,NJ,08205,001,39.4745,-74.4575,Zip Code Area,1,NE,MA
34001010501,08220,NJ,08205,001,39.4921,-74.429,Post Office or large volume customer,1,NE,MA
34001010501,08231,NJ,08205,001,39.4712,-74.4604,Post Office or large volume customer,1,NE,MA
34001010403,08019,NJ,08019,005,39.8019,-74.5256,Zip Code Area,10,NE,MA
34001011202,08341,NJ,08341,001,39.5155,-74.9467,Zip Code Area,1,NE,MA
34001010403,08213,NJ,08215,001,39.5092,-74.6086,Post Office or large volume customer,1,NE,MA
34001010403,08224,NJ,08224,005,39.5923,-74.451,Post Office or large volume customer,10,NE,MA
34001010403,08240,NJ,08240,001,39.4877,-74.5543,Post Office or large volume customer,1,NE,MA
34001010403,08241,NJ,08241,001,39.5272,-74.4903,Zip Code Area,1,NE,MA
34001010900,08037,NJ,08037,001,39.638,-74.7728,Zip Code Area,4,NE,MA
34001010900,08095,NJ,08095,007,39.6549,-74.8685,Post Office or large volume customer,1,NE,MA
34001010900,08217,NJ,08217,001,39.5737,-74.72,Post Office or large volume customer,2,NE,MA
34001011202,08310,NJ,08310,001,39.537,-74.8895,Zip Code Area,2,NE,MA
34001010403,08215,NJ,08215,001,39.5331,-74.6177,Zip Code Area,1,NE,MA
31097967600,68329,NE,68329,097,40.4986,-96.1526,Zip Code Area,2,MW,WNC
34005701401,08022,NJ,08022,005,40.0642,-74.6899,Zip Code Area,1,NE,MA
34005701401,08042,NJ,08042,005,40.0123,-74.6646,Post Office or large volume customer,2,NE,MA
34013009400,07104,NJ,07104,013,40.7664,-74.1695,Zip Code Area,1,NE,MA
34013014700,07003,NJ,07003,013,40.8035,-74.1891,Zip Code Area,1,NE,MA
34013000800,07107,NJ,07107,013,40.7607,-74.1882,Zip Code Area,1,NE,MA
34013008200,07101,NJ,07102,013,40.7361,-74.2251,Post Office or large volume customer,1,NE,MA
34013008200,07102,NJ,07102,013,40.732,-74.1765,Zip Code Area,1,NE,MA
34013008200,07103,NJ,07103,013,40.737,-74.1964,Zip Code Area,1,NE,MA
34013011100,07018,NJ,07018,013,40.7558,-74.2198,Zip Code Area,1,NE,MA
34013019800,07040,NJ,07040,013,40.7279,-74.2656,Zip Code Area,1,NE,MA
34013019800,07079,NJ,07079,013,40.7465,-74.2575,Zip Code Area,1,NE,MA
34013019800,07088,NJ,07088,039,40.7179,-74.2829,Zip Code Area,1,NE,MA
34013019800,07106,NJ,07106,013,40.7415,-74.233,Zip Code Area,1,NE,MA
34013012900,07111,NJ,07111,013,40.7261,-74.2313,Zip Code Area,1,NE,MA
34013004700,07108,NJ,07108,013,40.7236,-74.2015,Zip Code Area,1,NE,MA
34013004700,07112,NJ,07112,013,40.7107,-74.2131,Zip Code Area,1,NE,MA
34013004700,07114,NJ,07114,013,40.7082,-74.1891,Zip Code Area,1,NE,MA
34011040400,08360,NJ,08360,011,39.4818,-75.0091,Zip Code Area,1,NE,MA
34011040700,08362,NJ,08360,011,39.4862,-75.0257,Post Office or large volume customer,1,NE,MA
34011040700,08361,NJ,08361,011,39.4655,-74.9653,Zip Code Area,1,NE,MA
34011040700,08328,NJ,08328,015,39.5755,-75.0582,Zip Code Area,1,NE,MA
34011010101,08324,NJ,08324,011,39.224,-74.9942,Zip Code Area,2,NE,MA
34011010101,08327,NJ,08327,011,39.2568,-74.9874,Zip Code Area,2,NE,MA
34011010101,08329,NJ,08329,011,39.2853,-74.9983,Post Office or large volume customer,2,NE,MA
34011010101,08332,NJ,08332,011,39.3673,-75.0293,Zip Code Area,1,NE,MA
34011010101,08340,NJ,08340,001,39.4451,-74.8667,Zip Code Area,2,NE,MA
34011010101,08348,NJ,08348,011,39.3131,-74.9807,Post Office or large volume customer,2,NE,MA
34011010700,08302,NJ,08302,011,39.3762,-75.1617,Zip Code Area,4,NE,MA
34013007900,07105,NJ,07105,013,40.7271,-74.1563,Zip Code Area,1,NE,MA
34011010700,08311,NJ,08311,011,39.337,-75.1994,Zip Code Area,2,NE,MA
34011010700,08320,NJ,08320,011,39.3799,-75.2217,Post Office or large volume customer,4,NE,MA
34011010700,08321,NJ,08321,011,39.2189,-75.1403,Zip Code Area,2,NE,MA
34011010700,08323,NJ,08323,011,39.4055,-75.3209,Zip Code Area,6,NE,MA
34011010700,08345,NJ,08345,011,39.2832,-75.1716,Zip Code Area,2,NE,MA
34011010700,08349,NJ,08349,011,39.2563,-75.0506,Zip Code Area,2,NE,MA
34011010700,08352,NJ,08352,011,39.4782,-75.1313,Post Office or large volume customer,2,NE,MA
34011010700,08353,NJ,08353,011,39.4594,-75.297,Zip Code Area,4,NE,MA
34011010700,08315,NJ,08349,011,39.2732,-75.095,Post Office or large volume customer,2,NE,MA
